Data_Referencia,COGNOM,Valor,ORDRE_COGNOM
2025-01-01,FELIZ,244,2
2025-01-01,GALERA,244,2
2025-01-01,HERVAS,244,1
2025-01-01,LLORCA,244,2
2025-01-01,MERA,244,1
2025-01-01,PALOMAR,244,2
2025-01-01,PERELLO,244,2
2025-01-01,PUERTO,244,1
2025-01-01,QUEVEDO,244,2
2025-01-01,RIBES,244,2
2025-01-01,ROSARIO,244,1
2025-01-01,SABATER,244,1
2025-01-01,SOLDEVILA,244,2
2025-01-01,VALLADARES,244,2
2025-01-01,AGUSTI,243,2
2025-01-01,FARRES,243,2
2025-01-01,FONSECA,243,2
2025-01-01,FORTUNY,243,2
2025-01-01,GRAS,243,2
2025-01-01,MOHAMMAD,243,1
2025-01-01,OLMO,243,1
2025-01-01,AFZAL,242,1
2025-01-01,CALLEJA,242,2
2025-01-01,FORT,242,1
2025-01-01,GURUNG,242,1
2025-01-01,LUIS,242,2
2025-01-01,SOLDEVILA,242,1
2025-01-01,ARELLANO,241,1
2025-01-01,BARRANCO,241,1
2025-01-01,CAMPOY,241,1
2025-01-01,CENTENO,241,2
2025-01-01,DE HARO,241,1
2025-01-01,ESCODA,241,1
2025-01-01,OLMO,241,2
2025-01-01,BATALLA,240,2
2025-01-01,BEL,240,1
2025-01-01,BRICEÑO,240,2
2025-01-01,CASELLAS,240,2
2025-01-01,DE SOUZA,240,2
2025-01-01,LLORCA,240,1
2025-01-01,RAYA,240,1
2025-01-01,RECASENS,240,1
2025-01-01,SILVESTRE,240,2
2025-01-01,CAMPOY,239,2
2025-01-01,CASTELLVI,239,2
2025-01-01,CIFUENTES,239,1
2025-01-01,DE LOS SANTOS,239,1
2025-01-01,GRANDE,239,1
2025-01-01,LUIS,239,1
2025-01-01,PRADES,239,2
2025-01-01,REBOLLO,239,1
2025-01-01,SHAH,239,1
2025-01-01,TORT,239,2
2025-01-01,VILLENA,239,2
2025-01-01,ZURITA,239,1
2025-01-01,ENRIQUEZ,238,1
2025-01-01,MAÑAS,238,1
2025-01-01,OCAMPO,238,2
2025-01-01,SEPULVEDA,238,1
2025-01-01,YAÑEZ,238,1
2025-01-01,CORTEZ,237,1
2025-01-01,DE LOS SANTOS,237,2
2025-01-01,LAGUNA,237,1
2025-01-01,OSPINA,237,2
2025-01-01,ROSAS,237,1
2025-01-01,SEBASTIAN,237,1
2025-01-01,VIÑALS,237,2
2025-01-01,CAICEDO,236,1
2025-01-01,GIRON,236,2
2025-01-01,MARTIN,236,3
2025-01-01,NEIRA,236,1
2025-01-01,OLIVERA,236,2
2025-01-01,ARIÑO,235,2
2025-01-01,BARRANCO,235,2
2025-01-01,CEREZO,235,2
2025-01-01,DE HARO,235,2
2025-01-01,PAMIES,235,1
2025-01-01,QIU,235,1
2025-01-01,ROA,235,1
2025-01-01,ROBERT,235,1
2025-01-01,RUANO,235,1
2025-01-01,SANAHUJA,235,2
2025-01-01,TUDELA,235,1
2025-01-01,ZURITA,235,2
2025-01-01,ZUÑIGA,235,1
2025-01-01,BARRIENTOS,234,1
2025-01-01,CORNEJO,234,2
2025-01-01,CORTEZ,234,2
2025-01-01,DIEGUEZ,234,2
2025-01-01,HERNANDEZ,234,3
2025-01-01,REHMAN,234,1
2025-01-01,SHARMA,234,1
2025-01-01,TORNE,234,2
2025-01-01,VALIENTE,234,1
2025-01-01,VILAPLANA,234,2
2025-01-01,BARBOSA,233,2
2025-01-01,BOFILL,233,1
2025-01-01,LU,233,1
2025-01-01,POCH,233,2
2025-01-01,PUERTAS,233,1
2025-01-01,RAYA,233,2
2025-01-01,VALDIVIA,233,2
2025-01-01,ALCAZAR,232,1
2025-01-01,BARRACHINA,232,1
2025-01-01,BEL,232,2
2025-01-01,FREIRE,232,2
2025-01-01,MOLERO,232,2
2025-01-01,ORTUÑO,232,2
2025-01-01,RIBEIRO,232,1
2025-01-01,RIBEIRO,232,2
2025-01-01,TORRENS,232,1
2025-01-01,ARCOS,231,1
2025-01-01,FERRERO,231,2
2025-01-01,GALLO,231,1
2025-01-01,JAVED,231,1
2025-01-01,LLAMAS,231,1
2025-01-01,ORTUÑO,231,1
2025-01-01,PENA,231,1
2025-01-01,REBOLLO,231,2
2025-01-01,TELLEZ,231,2
2025-01-01,AKRAM,230,1
2025-01-01,AKTER,230,1
2025-01-01,ALVES,230,2
2025-01-01,ANGUERA,230,1
2025-01-01,BRIONES,230,1
2025-01-01,FRAILE,230,2
2025-01-01,MA,230,1
2025-01-01,MAURI,230,2
2025-01-01,RODES,230,1
2025-01-01,VERDAGUER,230,1
2025-01-01,ANGUERA,229,2
2025-01-01,CASTELLANO,229,2
2025-01-01,FRANCISCO,229,2
2025-01-01,ROSAS,229,2
2025-01-01,SAMPER,229,2
2025-01-01,SANAHUJA,229,1
2025-01-01,TORTOSA,229,2
2025-01-01,XIA,229,1
2025-01-01,ALMEIDA,228,1
2025-01-01,CALLEJA,228,1
2025-01-01,CORONEL,228,1
2025-01-01,CREUS,228,1
2025-01-01,DE JESUS,228,2
2025-01-01,MARIMON,228,2
2025-01-01,PERALES,228,1
2025-01-01,QUIÑONES,228,1
2025-01-01,REAL,228,2
2025-01-01,ROBERT,228,2
2025-01-01,SAMPER,228,1
2025-01-01,BARROS,227,1
2025-01-01,CAMPRUBI,227,1
2025-01-01,DE SOUZA,227,1
2025-01-01,FUNES,227,1
2025-01-01,HERVAS,227,2
2025-01-01,LLANOS,227,2
2025-01-01,PINA,227,1
2025-01-01,RECASENS,227,2
2025-01-01,ROSARIO,227,2
2025-01-01,CORONADO,226,1
2025-01-01,FRANCH,226,1
2025-01-01,MALIK,226,1
2025-01-01,MARCH,226,2
2025-01-01,PALLAS,226,2
2025-01-01,SALDAÑA,226,1
2025-01-01,TORRALBA,226,2
2025-01-01,TORRENS,226,2
2025-01-01,TORTOSA,226,1
2025-01-01,VILLALOBOS,226,1
2025-01-01,ALVARO,225,2
2025-01-01,CANELA,225,1
2025-01-01,LAHOZ,225,1
2025-01-01,RIBO,225,1
2025-01-01,ROSSI,225,1
2025-01-01,VIÑALS,225,1
2025-01-01,AQUINO,224,2
2025-01-01,AYUSO,224,2
2025-01-01,INFANTE,224,1
2025-01-01,MIRA,224,2
2025-01-01,NOGUES,224,1
2025-01-01,TELLEZ,224,1
2025-01-01,AQUINO,223,1
2025-01-01,ARANGO,223,1
2025-01-01,BRICEÑO,223,1
2025-01-01,JOSE,223,1
2025-01-01,PERDOMO,223,1
2025-01-01,QUILEZ,223,1
2025-01-01,TRIAS,223,1
2025-01-01,VILELLA,223,2
2025-01-01,ZABALA,223,1
2025-01-01,ABELLAN,222,2
2025-01-01,ALAM,222,1
2025-01-01,BENAVIDES,222,2
2025-01-01,CIFUENTES,222,2
2025-01-01,CISNEROS,222,1
2025-01-01,DEL PINO,222,2
2025-01-01,FONTANET,222,2
2025-01-01,LLAMAS,222,2
2025-01-01,ROSADO,222,1
2025-01-01,ROSES,222,1
2025-01-01,VILLARROEL,222,2
2025-01-01,ZAFRA,222,2
2025-01-01,AGUDELO,221,2
2025-01-01,ALMEIDA,221,2
2025-01-01,BARRETO,221,1
2025-01-01,BAZAN,221,2
2025-01-01,BUIL,221,1
2025-01-01,CASELLAS,221,1
2025-01-01,CEBALLOS,221,1
2025-01-01,GILABERT,221,2
2025-01-01,MILAN,221,1
2025-01-01,RODA,221,1
2025-01-01,SEGUI,221,1
2025-01-01,URBANO,221,1
2025-01-01,VALLADARES,221,1
2025-01-01,YAGUE,221,1
2025-01-01,AMIGO,220,2
2025-01-01,AVALOS,220,1
2025-01-01,BORREGO,220,1
2025-01-01,CABALLE,220,1
2025-01-01,CASTELLVI,220,1
2025-01-01,CHAVARRIA,220,1
2025-01-01,DEL VALLE,220,1
2025-01-01,LEDESMA,220,2
2025-01-01,MORCILLO,220,2
2025-01-01,MUÑIZ,220,1
2025-01-01,NEIRA,220,2
2025-01-01,TARRAGO,220,2
2025-01-01,FATIMA,219,1
2025-01-01,GUAL,219,2
2025-01-01,MERCADE,219,1
2025-01-01,MONFORT,219,2
2025-01-01,PERDOMO,219,2
2025-01-01,PICO,219,2
2025-01-01,PRADA,219,1
2025-01-01,QUEVEDO,219,1
2025-01-01,AGUDO,218,1
2025-01-01,AGUDO,218,2
2025-01-01,AGUILA,218,1
2025-01-01,ALCAIDE,218,2
2025-01-01,ALVARO,218,1
2025-01-01,GUIRAO,218,1
2025-01-01,GUIU,218,1
2025-01-01,LIMA,218,1
2025-01-01,TRIAS,218,2
2025-01-01,ABELLO,217,1
2025-01-01,JOSE,217,2
2025-01-01,QUILEZ,217,2
2025-01-01,URIBE,217,1
2025-01-01,AMIGO,216,1
2025-01-01,DE LEON,216,1
2025-01-01,HOYOS,216,1
2025-01-01,MANZANARES,216,1
2025-01-01,MATAMOROS,216,1
2025-01-01,MERA,216,2
2025-01-01,OCAMPO,216,1
2025-01-01,OVIEDO,216,1
2025-01-01,VERDU,216,1
2025-01-01,ALBIOL,215,1
2025-01-01,FRAILE,215,1
2025-01-01,GALVAN,215,1
2025-01-01,GISBERT,215,1
2025-01-01,GISBERT,215,2
2025-01-01,MUÑIZ,215,2
2025-01-01,SENA,215,2
2025-01-01,ALCAIDE,214,1
2025-01-01,ARIÑO,214,1
2025-01-01,HOLGUIN,214,1
2025-01-01,MAMANI,214,1
2025-01-01,ROMANO,214,1
2025-01-01,URBANO,214,2
2025-01-01,VACA,214,1
2025-01-01,ARANGO,213,2
2025-01-01,BAYO,213,1
2025-01-01,GRANDE,213,2
2025-01-01,MAÑAS,213,2
2025-01-01,MEJIAS,213,1
2025-01-01,MOTA,213,1
2025-01-01,BAEZA,212,2
2025-01-01,MOLINERO,212,1
2025-01-01,OSUNA,212,2
2025-01-01,SAINZ,212,1
2025-01-01,SALVAT,212,1
2025-01-01,SANTIN,212,1
2025-01-01,GARGALLO,211,2
2025-01-01,PETIT,211,1
2025-01-01,SANABRIA,211,1
2025-01-01,TEJERO,211,2
2025-01-01,ANGLADA,210,2
2025-01-01,BERNAT,210,2
2025-01-01,CARULLA,210,1
2025-01-01,DEL CAMPO,210,1
2025-01-01,DUEÑAS,210,2
2025-01-01,ESCODA,210,2
2025-01-01,LLOPART,210,2
2025-01-01,MONTIEL,210,2
2025-01-01,MORELL,210,1
2025-01-01,PRADA,210,2
2025-01-01,ZABALA,210,2
2025-01-01,ANWAR,209,1
2025-01-01,ARCOS,209,2
2025-01-01,DEL POZO,209,2
2025-01-01,GUO,209,1
2025-01-01,JORGE,209,2
2025-01-01,POU,209,2
2025-01-01,RODENAS,209,2
2025-01-01,ROSADO,209,2
2025-01-01,ALIAGA,208,2
2025-01-01,BEJARANO,208,2
2025-01-01,CAICEDO,208,2
2025-01-01,DAZA,208,1
2025-01-01,DEL POZO,208,1
2025-01-01,DIALLO,208,1
2025-01-01,ECHEVERRIA,208,1
2025-01-01,ESCOLA,208,1
2025-01-01,ESPADA,208,2
2025-01-01,JARQUE,208,2
2025-01-01,MASSO,208,1
2025-01-01,MIRA,208,1
2025-01-01,OLMEDO,208,1
2025-01-01,PAVON,208,1
2025-01-01,RAJA,208,1
2025-01-01,ROA,208,2
2025-01-01,BENET,207,2
2025-01-01,CUBERO,207,2
2025-01-01,DIEGUEZ,207,1
2025-01-01,GUIU,207,2
2025-01-01,HINOJOSA,207,1
2025-01-01,IMRAN,207,1
2025-01-01,MINGUEZ,207,1
2025-01-01,MORON,207,1
2025-01-01,RODENAS,207,1
2025-01-01,ROQUE,207,2
2025-01-01,ASGHAR,206,1
2025-01-01,CARPIO,206,2
2025-01-01,DEL PINO,206,1
2025-01-01,GALVAN,206,2
2025-01-01,GISPERT,206,1
2025-01-01,OLIVEIRA,206,2
2025-01-01,PARADA,206,2
2025-01-01,SEGUI,206,2
2025-01-01,VACA,206,2
2025-01-01,VIEIRA,206,1
2025-01-01,VILELLA,206,1
2025-01-01,ABELLO,205,2
2025-01-01,BENET,205,1
2025-01-01,FALCO,205,1
2025-01-01,FIGUEROLA,205,1
2025-01-01,GASPAR,205,2
2025-01-01,MIRET,205,2
2025-01-01,OSPINA,205,1
2025-01-01,PINA,205,2
2025-01-01,RIAZ,205,1
2025-01-01,URIBE,205,2
2025-01-01,BARROS,204,2
2025-01-01,BEJARANO,204,1
2025-01-01,BOFILL,204,2
2025-01-01,CLARAMUNT,204,1
2025-01-01,FUNES,204,2
2025-01-01,GONÇALVES,204,1
2025-01-01,HENAO,204,2
2025-01-01,MARTINS,204,2
2025-01-01,MERCADE,204,2
2025-01-01,MORATA,204,1
2025-01-01,PANIAGUA,204,1
2025-01-01,PEDROSA,204,2
2025-01-01,UBEDA,204,2
2025-01-01,ARNAL,203,2
2025-01-01,BALAGUE,203,2
2025-01-01,BARGALLO,203,1
2025-01-01,CAÑADAS,203,1
2025-01-01,CEREZO,203,1
2025-01-01,CORNEJO,203,1
2025-01-01,FORT,203,2
2025-01-01,PALOU,203,1
2025-01-01,RODAS,203,2
2025-01-01,VERDAGUER,203,2
2025-01-01,ANGLES,202,1
2025-01-01,FRANCES,202,1
2025-01-01,GASPAR,202,1
2025-01-01,GIRO,202,1
2025-01-01,ISERN,202,2
2025-01-01,MARSAL,202,2
2025-01-01,MENESES,202,1
2025-01-01,PALACIN,202,2
2025-01-01,PIQUER,202,2
2025-01-01,VALIENTE,202,2
2025-01-01,CELMA,201,1
2025-01-01,IRANZO,201,1
2025-01-01,IRANZO,201,2
2025-01-01,LAGO,201,1
2025-01-01,MANSILLA,201,1
2025-01-01,MUNNE,201,1
2025-01-01,NOVOA,201,2
2025-01-01,TRINIDAD,201,2
2025-01-01,MONCADA,200,2
2025-01-01,MORON,200,2
2025-01-01,PALACIN,200,1
2025-01-01,PAMIES,200,2
2025-01-01,PICO,200,1
2025-01-01,TORRA,200,1
2025-01-01,TRINIDAD,200,1
2025-01-01,ALTES,199,2
2025-01-01,ARNAL,199,1
2025-01-01,AYUSO,199,1
2025-01-01,BANEGAS,199,1
2025-01-01,BEDOYA,199,1
2025-01-01,BRIONES,199,2
2025-01-01,CAZORLA,199,2
2025-01-01,GOMIS,199,1
2025-01-01,GUIRAO,199,2
2025-01-01,INFANTE,199,2
2025-01-01,MASANA,199,1
2025-01-01,MORATO,199,1
2025-01-01,NOVOA,199,1
2025-01-01,PANIAGUA,199,2
2025-01-01,REAL,199,1
2025-01-01,VILLALOBOS,199,2
2025-01-01,ALI,198,2
2025-01-01,BARRIENTOS,198,2
2025-01-01,BAYO,198,2
2025-01-01,CANELA,198,2
2025-01-01,CASTELL,198,1
2025-01-01,CHENG,198,1
2025-01-01,CUBERO,198,1
2025-01-01,DEL VALLE,198,2
2025-01-01,FONTANET,198,1
2025-01-01,FRANCH,198,2
2025-01-01,GAMBOA,198,2
2025-01-01,GARGALLO,198,1
2025-01-01,JAEN,198,1
2025-01-01,NICOLAU,198,2
2025-01-01,BARRACHINA,197,2
2025-01-01,BARREIRO,197,1
2025-01-01,BAZAN,197,1
2025-01-01,BUIL,197,2
2025-01-01,ESCALONA,197,1
2025-01-01,ESPAÑOL,197,2
2025-01-01,LLAURADO,197,1
2025-01-01,OLIVELLA,197,2
2025-01-01,AGUDELO,196,1
2025-01-01,ALIAGA,196,1
2025-01-01,GAY,196,2
2025-01-01,GILI,196,1
2025-01-01,GILI,196,2
2025-01-01,MONTIEL,196,1
2025-01-01,RANGEL,196,2
2025-01-01,TORRICO,196,1
2025-01-01,VAL,196,1
2025-01-01,CASAL,195,1
2025-01-01,ESPIN,195,1
2025-01-01,MANZANARES,195,2
2025-01-01,MENESES,195,2
2025-01-01,MINGUEZ,195,2
2025-01-01,PETIT,195,2
2025-01-01,BERLANGA,194,2
2025-01-01,BLASI,194,1
2025-01-01,CLARAMUNT,194,2
2025-01-01,GAO,194,1
2025-01-01,GINES,194,1
2025-01-01,KIM,194,1
2025-01-01,MONTORO,194,1
2025-01-01,MORILLAS,194,2
2025-01-01,PIÑERO,194,2
2025-01-01,RIBO,194,2
2025-01-01,RODAS,194,1
2025-01-01,SALVAT,194,2
2025-01-01,SANTIN,194,2
2025-01-01,BARRETO,193,2
2025-01-01,BEDOYA,193,2
2025-01-01,FARRAN,193,1
2025-01-01,LOBO,193,1
2025-01-01,LUCENA,193,1
2025-01-01,MAESTRE,193,1
2025-01-01,NIÑO,193,2
2025-01-01,PRADOS,193,1
2025-01-01,RODA,193,2
2025-01-01,PALOMARES,192,2
2025-01-01,VILAPLANA,192,1
2025-01-01,AKTER,191,2
2025-01-01,ESPADA,191,1
2025-01-01,GABARRO,191,1
2025-01-01,GABRIEL,191,1
2025-01-01,MELGAR,191,2
2025-01-01,MONTAÑES,191,1
2025-01-01,NIÑO,191,1
2025-01-01,RANGEL,191,1
2025-01-01,REVILLA,191,1
2025-01-01,SANMARTIN,191,1
2025-01-01,TORRA,191,2
2025-01-01,VALCARCEL,191,2
2025-01-01,VILLARROEL,191,1
2025-01-01,YUSTE,191,1
2025-01-01,BAEZA,190,1
2025-01-01,CARDOZO,190,1
2025-01-01,CASTELLON,190,1
2025-01-01,COLOME,190,1
2025-01-01,FRANCES,190,2
2025-01-01,HENAO,190,1
2025-01-01,JAIME,190,1
2025-01-01,LUJAN,190,2
2025-01-01,MATUTE,190,1
2025-01-01,OSUNA,190,1
2025-01-01,PEDROSA,190,1
2025-01-01,PINILLA,190,1
2025-01-01,TERAN,190,1
2025-01-01,BERNAD,189,2
2025-01-01,CARPIO,189,1
2025-01-01,CISNEROS,189,2
2025-01-01,CORONEL,189,2
2025-01-01,DUEÑAS,189,1
2025-01-01,KHAN,189,2
2025-01-01,MILAN,189,2
2025-01-01,MONTOLIU,189,1
2025-01-01,MORATO,189,2
2025-01-01,NGUYEN,189,1
2025-01-01,ORIOL,189,2
2025-01-01,PRADAS,189,1
2025-01-01,RODES,189,2
2025-01-01,VILCHES,189,1
2025-01-01,ZAVALA,189,2
2025-01-01,ALMIRALL,188,1
2025-01-01,BAYONA,188,2
2025-01-01,CARULLA,188,2
2025-01-01,CASTELLON,188,2
2025-01-01,CIRERA,188,1
2025-01-01,FERNANDES,188,2
2025-01-01,INIESTA,188,1
2025-01-01,JORBA,188,2
2025-01-01,MELO,188,1
2025-01-01,ALMIRALL,187,2
2025-01-01,CAÑADAS,187,2
2025-01-01,CERDAN,187,2
2025-01-01,FARRAS,187,2
2025-01-01,FERRERES,187,1
2025-01-01,FONTANALS,187,1
2025-01-01,GISPERT,187,2
2025-01-01,GOMIS,187,2
2025-01-01,OLMEDO,187,2
2025-01-01,ROQUE,187,1
2025-01-01,VILCHES,187,2
2025-01-01,VILLENA,187,1
2025-01-01,VIVANCOS,187,1
2025-01-01,ANGLES,186,2
2025-01-01,BACH,186,1
2025-01-01,BARREIRO,186,2
2025-01-01,BAS,186,2
2025-01-01,FREIXAS,186,2
2025-01-01,MESEGUER,186,1
2025-01-01,SENDRA,186,1
2025-01-01,AHMED,185,2
2025-01-01,CARRO,185,2
2025-01-01,CHAVES,185,1
2025-01-01,CLAVERO,185,2
2025-01-01,GALEANO,185,2
2025-01-01,HOMS,185,2
2025-01-01,MAYORAL,185,1
2025-01-01,MOHAMED,185,1
2025-01-01,MULLER,185,1
2025-01-01,ULLOA,185,2
2025-01-01,VALLEJOS,185,1
2025-01-01,BUENDIA,184,2
2025-01-01,CHAVES,184,2
2025-01-01,COELLO,184,1
2025-01-01,ESCOLA,184,2
2025-01-01,GAVILAN,184,1
2025-01-01,LEDESMA,184,1
2025-01-01,OVIEDO,184,2
2025-01-01,RIO,184,1
2025-01-01,ROGER,184,1
2025-01-01,TORRICO,184,2
2025-01-01,TUDELA,184,2
2025-01-01,UREÑA,184,2
2025-01-01,BIOSCA,183,1
2025-01-01,BIOSCA,183,2
2025-01-01,BOLAÑOS,183,1
2025-01-01,DAZA,183,2
2025-01-01,GAGO,183,1
2025-01-01,GEA,183,1
2025-01-01,GINES,183,2
2025-01-01,JODAR,183,2
2025-01-01,JORGE,183,1
2025-01-01,MATAMOROS,183,2
2025-01-01,MELGAR,183,1
2025-01-01,MILLA,183,2
2025-01-01,TARRES,183,2
2025-01-01,VALENTI,183,1
2025-01-01,ZUNIGA,183,2
2025-01-01,CALATAYUD,182,2
2025-01-01,CERDAN,182,1
2025-01-01,COTS,182,1
2025-01-01,FALCO,182,2
2025-01-01,GAMBOA,182,1
2025-01-01,HAIDER,182,1
2025-01-01,HOLGUIN,182,2
2025-01-01,LAGO,182,2
2025-01-01,MAESTRE,182,2
2025-01-01,MATUTE,182,2
2025-01-01,MOLINERO,182,2
2025-01-01,MORATA,182,2
2025-01-01,SENA,182,1
2025-01-01,TALAVERA,182,1
2025-01-01,URBINA,182,1
2025-01-01,ARANA,181,1
2025-01-01,BERNABE,181,2
2025-01-01,CANAL,181,2
2025-01-01,GABARRO,181,2
2025-01-01,GARAY,181,2
2025-01-01,LOBATO,181,2
2025-01-01,PIÑERO,181,1
2025-01-01,PRADOS,181,2
2025-01-01,RUANO,181,2
2025-01-01,TORIBIO,181,1
2025-01-01,BARRERO,180,1
2025-01-01,BERNAD,180,1
2025-01-01,CASTELL,180,2
2025-01-01,CRIADO,180,2
2025-01-01,DEL CAMPO,180,2
2025-01-01,JAEN,180,2
2025-01-01,LAGOS,180,1
2025-01-01,LUJAN,180,1
2025-01-01,MONCADA,180,1
2025-01-01,MULERO,180,1
2025-01-01,POLANCO,180,1
2025-01-01,ROMO,180,1
2025-01-01,ANGEL,179,1
2025-01-01,BRU,179,1
2025-01-01,CABALLE,179,2
2025-01-01,CHAVARRIA,179,2
2025-01-01,CHEN,179,2
2025-01-01,COLOME,179,2
2025-01-01,ESPAÑA,179,1
2025-01-01,ESPAÑA,179,2
2025-01-01,ESPIN,179,2
2025-01-01,FALCON,179,1
2025-01-01,FORES,179,1
2025-01-01,HENRIQUEZ,179,2
2025-01-01,MANSILLA,179,2
2025-01-01,MORILLAS,179,1
2025-01-01,PEINADO,179,2
2025-01-01,SALVATIERRA,179,1
2025-01-01,SMITH,179,1
2025-01-01,VALLEJOS,179,2
2025-01-01,VERDU,179,2
2025-01-01,VIGO,179,1
2025-01-01,ARCAS,178,1
2025-01-01,CANET,178,2
2025-01-01,DE DIEGO,178,2
2025-01-01,FARRAS,178,1
2025-01-01,GIRO,178,2
2025-01-01,JARQUE,178,1
2025-01-01,SANMARTIN,178,2
2025-01-01,CIRERA,177,2
2025-01-01,ECHEVERRIA,177,2
2025-01-01,FELIPE,177,2
2025-01-01,GALEANO,177,1
2025-01-01,MAYOL,177,1
2025-01-01,MIRAS,177,2
2025-01-01,PINILLA,177,2
2025-01-01,ROMEO,177,2
2025-01-01,SEVILLANO,177,1
2025-01-01,SUBIRANA,177,1
2025-01-01,AGUILO,176,1
2025-01-01,BARGALLO,176,2
2025-01-01,BORONAT,176,1
2025-01-01,CAÑELLAS,176,2
2025-01-01,COMPANY,176,1
2025-01-01,FABREGA,176,1
2025-01-01,MONTAÑES,176,2
2025-01-01,PITARCH,176,2
2025-01-01,SUBIRATS,176,1
2025-01-01,TABOADA,176,2
2025-01-01,VAQUERO,176,2
2025-01-01,VIRGILI,176,2
2025-01-01,BARRERO,175,2
2025-01-01,CADENAS,175,1
2025-01-01,CALZADA,175,1
2025-01-01,CUEVA,175,1
2025-01-01,DORADO,175,2
2025-01-01,ECHEVARRIA,175,1
2025-01-01,HENRIQUEZ,175,1
2025-01-01,HUAMAN,175,2
2025-01-01,JODAR,175,1
2025-01-01,JORBA,175,1
2025-01-01,LABRADOR,175,1
2025-01-01,MILLA,175,1
2025-01-01,PIÑEIRO,175,2
2025-01-01,POUS,175,2
2025-01-01,SAN JOSE,175,2
2025-01-01,SOLORZANO,175,2
2025-01-01,TRIVIÑO,175,1
2025-01-01,VAL,175,2
2025-01-01,YAGUE,175,2
2025-01-01,CAYUELA,174,1
2025-01-01,CAÑETE,174,2
2025-01-01,CHECA,174,2
2025-01-01,COMPTE,174,1
2025-01-01,DE PABLO,174,2
2025-01-01,GAMARRA,174,1
2025-01-01,GIRONA,174,2
2025-01-01,GRAELLS,174,1
2025-01-01,MONTANER,174,1
2025-01-01,PALOU,174,2
2025-01-01,PEDRAZA,174,2
2025-01-01,PERERA,174,2
2025-01-01,PIQUERAS,174,2
2025-01-01,QUINTANILLA,174,1
2025-01-01,TERAN,174,2
2025-01-01,VIEIRA,174,2
2025-01-01,ZELAYA,174,1
2025-01-01,BARON,173,1
2025-01-01,BAS,173,1
2025-01-01,BUITRAGO,173,2
2025-01-01,CAO,173,1
2025-01-01,FONTANALS,173,2
2025-01-01,GALOFRE,173,1
2025-01-01,GAY,173,1
2025-01-01,GUILLAMON,173,1
2025-01-01,JORDANA,173,2
2025-01-01,LORA,173,2
2025-01-01,MAÑE,173,1
2025-01-01,MONTOLIU,173,2
2025-01-01,NDIAYE,173,1
2025-01-01,ROGER,173,2
2025-01-01,SAINZ,173,2
2025-01-01,VILLARREAL,173,2
2025-01-01,VIVANCOS,173,2
2025-01-01,ALBIOL,172,2
2025-01-01,BARBERAN,172,2
2025-01-01,ECHEVARRIA,172,2
2025-01-01,ENCARNACION,172,2
2025-01-01,ESCUDE,172,1
2025-01-01,GOMES,172,2
2025-01-01,LUCENA,172,2
2025-01-01,MARMOL,172,1
2025-01-01,MASSO,172,2
2025-01-01,MESEGUER,172,2
2025-01-01,MONCLUS,172,1
2025-01-01,OBIOLS,172,1
2025-01-01,RULL,172,1
2025-01-01,TEJEDA,172,2
2025-01-01,TORNER,172,1
2025-01-01,VALCARCEL,172,1
2025-01-01,ANTUNEZ,171,1
2025-01-01,BASHIR,171,1
2025-01-01,BAYONA,171,1
2025-01-01,BOLIVAR,171,1
2025-01-01,CAMPRUBI,171,2
2025-01-01,CARDOZO,171,2
2025-01-01,GARAY,171,1
2025-01-01,JORDANA,171,1
2025-01-01,LOPES,171,1
2025-01-01,MONTORO,171,2
2025-01-01,MORCILLO,171,1
2025-01-01,MULERO,171,2
2025-01-01,MUNTANE,171,1
2025-01-01,PEÑALVER,171,1
2025-01-01,PRADAS,171,2
2025-01-01,PUERTA,171,2
2025-01-01,REVILLA,171,2
2025-01-01,SENTIS,171,1
2025-01-01,SEVILLANO,171,2
2025-01-01,AMOR,170,1
2025-01-01,ANTUNEZ,170,2
2025-01-01,COMPTE,170,2
2025-01-01,DA COSTA,170,1
2025-01-01,GARRETA,170,1
2025-01-01,GUILLAMON,170,2
2025-01-01,INIESTA,170,2
2025-01-01,IÑIGUEZ,170,1
2025-01-01,MAYORAL,170,2
2025-01-01,MUNNE,170,2
2025-01-01,QUEZADA,170,1
2025-01-01,SAN MARTIN,170,1
2025-01-01,VEGAS,170,1
2025-01-01,ZARATE,170,1
2025-01-01,BARON,169,2
2025-01-01,CASTEJON,169,1
2025-01-01,MASDEU,169,2
2025-01-01,MELO,169,2
2025-01-01,MIRAS,169,1
2025-01-01,MOTA,169,2
2025-01-01,SAGARRA,169,1
2025-01-01,VALLVERDU,169,1
2025-01-01,VILARO,169,1
2025-01-01,ADAN,168,1
2025-01-01,ALTES,168,1
2025-01-01,ASIF,168,1
2025-01-01,BERNABEU,168,2
2025-01-01,BRUGUERA,168,1
2025-01-01,KHALID,168,1
2025-01-01,LOBATO,168,1
2025-01-01,LUGO,168,1
2025-01-01,MANSO,168,2
2025-01-01,MARINE,168,2
2025-01-01,MORO,168,1
2025-01-01,MULA,168,2
2025-01-01,ROMEO,168,1
2025-01-01,VALLVERDU,168,2
2025-01-01,VAQUERO,168,1
2025-01-01,BLAS,167,2
2025-01-01,CHECA,167,1
2025-01-01,CORBELLA,167,1
2025-01-01,DE DIOS,167,1
2025-01-01,ENCINAS,167,1
2025-01-01,GALCERAN,167,1
2025-01-01,LABRADOR,167,2
2025-01-01,LARROSA,167,1
2025-01-01,LLUIS,167,2
