Data_Referencia,COGNOM,Valor,ORDRE_COGNOM
2024-01-01,LUIS,244,1
2024-01-01,MAÑAS,244,1
2024-01-01,RAYA,244,1
2024-01-01,SALDAÑA,244,2
2024-01-01,SILVESTRE,244,2
2024-01-01,VIÑALS,244,2
2024-01-01,AFZAL,243,1
2024-01-01,CABEZA,243,1
2024-01-01,CEBALLOS,243,2
2024-01-01,DE JESUS,243,1
2024-01-01,GRANDE,243,1
2024-01-01,GRAS,243,2
2024-01-01,PARADA,243,1
2024-01-01,SABATER,243,2
2024-01-01,TIRADO,243,1
2024-01-01,BARRANCO,242,1
2024-01-01,BEL,242,1
2024-01-01,CASELLAS,242,2
2024-01-01,PUERTAS,242,1
2024-01-01,SOLDEVILA,242,1
2024-01-01,ARSHAD,241,1
2024-01-01,BARBOSA,241,2
2024-01-01,DE HARO,241,2
2024-01-01,LAGUNA,241,2
2024-01-01,LONDOÑO,241,1
2024-01-01,MOLERO,240,1
2024-01-01,RECASENS,240,1
2024-01-01,RIBES,240,2
2024-01-01,ARIÑO,239,2
2024-01-01,LLANOS,239,1
2024-01-01,PAMIES,239,1
2024-01-01,ROSAS,239,1
2024-01-01,TORNE,239,2
2024-01-01,CENTENO,238,2
2024-01-01,CORONADO,238,2
2024-01-01,ESCALANTE,238,1
2024-01-01,FRANCISCO,238,2
2024-01-01,ORTUÑO,238,2
2024-01-01,RODES,238,1
2024-01-01,SANAHUJA,238,2
2024-01-01,TUDELA,238,1
2024-01-01,VILAPLANA,238,2
2024-01-01,AVALOS,237,2
2024-01-01,BARRIENTOS,237,1
2024-01-01,LLAMAS,237,1
2024-01-01,MERA,237,1
2024-01-01,PENA,237,1
2024-01-01,POVEDA,237,1
2024-01-01,REBOLLO,237,1
2024-01-01,TORTOSA,237,2
2024-01-01,YAÑEZ,237,1
2024-01-01,CREUS,236,1
2024-01-01,DORADO,236,1
2024-01-01,GIRON,236,1
2024-01-01,LAGUNA,236,1
2024-01-01,MARIMON,236,2
2024-01-01,ORTUÑO,236,1
2024-01-01,RECASENS,236,2
2024-01-01,SOLDEVILA,236,2
2024-01-01,VALIENTE,236,1
2024-01-01,VALLADARES,236,2
2024-01-01,ZURITA,236,1
2024-01-01,CALLEJA,235,1
2024-01-01,DE LOS SANTOS,235,1
2024-01-01,FELIZ,235,2
2024-01-01,PAN,235,1
2024-01-01,RUANO,235,1
2024-01-01,SEPULVEDA,235,2
2024-01-01,ANGUERA,234,1
2024-01-01,BEL,234,2
2024-01-01,BOFILL,234,1
2024-01-01,CEREZO,234,2
2024-01-01,DE LEON,234,2
2024-01-01,DIEGUEZ,234,2
2024-01-01,MARTIN,234,3
2024-01-01,POCH,234,2
2024-01-01,SAMPER,234,1
2024-01-01,SAMPER,234,2
2024-01-01,TORTOSA,234,1
2024-01-01,ARELLANO,233,1
2024-01-01,BARRANCO,233,2
2024-01-01,DE SOUZA,233,2
2024-01-01,MAURI,233,2
2024-01-01,VERDAGUER,233,1
2024-01-01,ALCAZAR,232,1
2024-01-01,CIFUENTES,232,2
2024-01-01,DE LOS SANTOS,232,2
2024-01-01,FLOREZ,232,1
2024-01-01,LEE,232,1
2024-01-01,MARCH,232,2
2024-01-01,MOLERO,232,2
2024-01-01,TORRALBA,232,2
2024-01-01,TORRENS,232,1
2024-01-01,ZURITA,232,2
2024-01-01,ANGUERA,231,2
2024-01-01,ARCOS,231,1
2024-01-01,DE JESUS,231,2
2024-01-01,ESCALANTE,231,2
2024-01-01,FERRERO,231,2
2024-01-01,GIRON,231,2
2024-01-01,NEIRA,231,1
2024-01-01,NOGUES,231,1
2024-01-01,QIU,231,1
2024-01-01,REAL,231,2
2024-01-01,TRIAS,231,1
2024-01-01,VALDIVIA,231,2
2024-01-01,FONTANET,230,2
2024-01-01,FRAILE,230,2
2024-01-01,KOUSAR,230,2
2024-01-01,PINA,230,1
2024-01-01,RAYA,230,2
2024-01-01,SALDAÑA,230,1
2024-01-01,SANAHUJA,230,1
2024-01-01,VIÑALS,230,1
2024-01-01,CAMPRUBI,229,1
2024-01-01,FREIRE,229,2
2024-01-01,HERVAS,229,2
2024-01-01,ROA,229,1
2024-01-01,SEGUI,229,1
2024-01-01,ALVARO,228,2
2024-01-01,CABALLE,228,1
2024-01-01,CIFUENTES,228,1
2024-01-01,FONSECA,228,2
2024-01-01,HERNANDEZ,228,3
2024-01-01,HOYOS,228,1
2024-01-01,QUILEZ,228,1
2024-01-01,SHARMA,228,1
2024-01-01,ZUÑIGA,228,2
2024-01-01,BARRACHINA,227,1
2024-01-01,LAHOZ,227,1
2024-01-01,LU,227,1
2024-01-01,OCAMPO,227,2
2024-01-01,OLIVERA,227,2
2024-01-01,QUEVEDO,227,2
2024-01-01,RIBEIRO,227,1
2024-01-01,RIBO,227,1
2024-01-01,ROBERT,227,1
2024-01-01,TORRENS,227,2
2024-01-01,ZAFRA,227,2
2024-01-01,ABELLAN,226,2
2024-01-01,BRICEÑO,226,2
2024-01-01,CORTEZ,226,1
2024-01-01,GUAL,226,2
2024-01-01,GUIU,226,1
2024-01-01,LLAMAS,226,2
2024-01-01,MERCADE,226,1
2024-01-01,MIRA,226,2
2024-01-01,MOHAMMAD,226,1
2024-01-01,RODA,226,1
2024-01-01,TRIAS,226,2
2024-01-01,CORONADO,225,1
2024-01-01,LLANOS,225,2
2024-01-01,MUÑIZ,225,1
2024-01-01,ROBERT,225,2
2024-01-01,AYUSO,224,2
2024-01-01,CASTELLANO,224,2
2024-01-01,CASTELLVI,224,1
2024-01-01,GILABERT,224,2
2024-01-01,INFANTE,224,1
2024-01-01,MEJIAS,224,1
2024-01-01,OSPINA,224,2
2024-01-01,ROSARIO,224,1
2024-01-01,TELLEZ,224,1
2024-01-01,CASELLAS,223,1
2024-01-01,ENRIQUEZ,223,1
2024-01-01,FRANCH,223,1
2024-01-01,PALLAS,223,2
2024-01-01,ROSADO,223,1
2024-01-01,TARRAGO,223,2
2024-01-01,AMIGO,222,2
2024-01-01,BUIL,222,1
2024-01-01,FUNES,222,1
2024-01-01,SEPULVEDA,222,1
2024-01-01,ALVES,221,2
2024-01-01,BRIONES,221,1
2024-01-01,CAICEDO,221,1
2024-01-01,GALLO,221,1
2024-01-01,MONFORT,221,2
2024-01-01,PERALES,221,1
2024-01-01,REBOLLO,221,2
2024-01-01,AGUDO,220,2
2024-01-01,AQUINO,220,1
2024-01-01,BARROS,220,1
2024-01-01,CANELA,220,1
2024-01-01,CORTEZ,220,2
2024-01-01,DEL POZO,220,2
2024-01-01,MANZANARES,220,1
2024-01-01,MILAN,220,1
2024-01-01,PRADA,220,1
2024-01-01,RIBEIRO,220,2
2024-01-01,ROSES,220,1
2024-01-01,ALBIOL,219,1
2024-01-01,ALCAIDE,219,2
2024-01-01,ALIAGA,219,2
2024-01-01,AVALOS,219,1
2024-01-01,BENAVIDES,219,2
2024-01-01,BRICEÑO,219,1
2024-01-01,CORNEJO,219,2
2024-01-01,CORONEL,219,1
2024-01-01,FRAILE,219,1
2024-01-01,JORGE,219,2
2024-01-01,MATAMOROS,219,1
2024-01-01,MOLINERO,219,1
2024-01-01,NEIRA,219,2
2024-01-01,QUEVEDO,219,1
2024-01-01,QUILEZ,219,2
2024-01-01,TEJERO,219,2
2024-01-01,URBANO,219,1
2024-01-01,YAGUE,219,1
2024-01-01,ZABALA,219,1
2024-01-01,AKTER,218,1
2024-01-01,ALCAIDE,218,1
2024-01-01,ARIÑO,218,1
2024-01-01,BAYO,218,1
2024-01-01,BERNAT,218,2
2024-01-01,BORREGO,218,1
2024-01-01,DEL PINO,218,2
2024-01-01,MAÑAS,218,2
2024-01-01,PICO,218,2
2024-01-01,SALVAT,218,1
2024-01-01,ALVARO,217,1
2024-01-01,ANGLADA,217,2
2024-01-01,AQUINO,217,2
2024-01-01,DEL VALLE,217,1
2024-01-01,GALVAN,217,1
2024-01-01,GARGALLO,217,2
2024-01-01,GISBERT,217,1
2024-01-01,JOSE,217,1
2024-01-01,LLOPART,217,2
2024-01-01,ROSAS,217,2
2024-01-01,TELLEZ,217,2
2024-01-01,VALLADARES,217,1
2024-01-01,VILELLA,217,2
2024-01-01,VILLALOBOS,217,1
2024-01-01,AMIGO,216,1
2024-01-01,BAEZA,216,2
2024-01-01,BAZAN,216,2
2024-01-01,CHAVARRIA,216,1
2024-01-01,ESCODA,216,2
2024-01-01,FRANCES,216,1
2024-01-01,MASSO,216,1
2024-01-01,PERDOMO,216,2
2024-01-01,VILLARROEL,216,2
2024-01-01,AGUDO,215,1
2024-01-01,FALCO,215,1
2024-01-01,GISBERT,215,2
2024-01-01,JARQUE,215,2
2024-01-01,MORCILLO,215,2
2024-01-01,SAINZ,215,1
2024-01-01,VILELLA,215,1
2024-01-01,ABELLO,214,1
2024-01-01,ARANGO,214,1
2024-01-01,CEBALLOS,214,1
2024-01-01,DEL POZO,214,1
2024-01-01,GUIRAO,214,1
2024-01-01,MORON,214,1
2024-01-01,PETIT,214,1
2024-01-01,REHMAN,214,1
2024-01-01,ROSARIO,214,2
2024-01-01,SHAH,214,1
2024-01-01,VACA,214,1
2024-01-01,ESCOLA,213,1
2024-01-01,JOSE,213,2
2024-01-01,LEDESMA,213,2
2024-01-01,MAMANI,213,1
2024-01-01,OCAMPO,213,1
2024-01-01,RODENAS,213,2
2024-01-01,ROMANO,213,1
2024-01-01,XIA,213,1
2024-01-01,AGUDELO,212,2
2024-01-01,ROSADO,212,2
2024-01-01,SANTIN,212,1
2024-01-01,CARULLA,211,1
2024-01-01,CISNEROS,211,1
2024-01-01,CLARAMUNT,211,1
2024-01-01,GRANDE,211,2
2024-01-01,MIRA,211,1
2024-01-01,MORATA,211,1
2024-01-01,PAMIES,211,2
2024-01-01,PINA,211,2
2024-01-01,QUIÑONES,211,1
2024-01-01,URIBE,211,1
2024-01-01,ABELLO,210,2
2024-01-01,DEL CAMPO,210,1
2024-01-01,DEL PINO,210,1
2024-01-01,ESPADA,210,2
2024-01-01,MIRET,210,2
2024-01-01,MOTA,210,1
2024-01-01,PIÑERO,210,2
2024-01-01,PRADA,210,2
2024-01-01,ROQUE,210,2
2024-01-01,SANABRIA,210,1
2024-01-01,TRINIDAD,210,1
2024-01-01,ZABALA,210,2
2024-01-01,ANGLES,209,1
2024-01-01,BENET,209,2
2024-01-01,GASPAR,209,1
2024-01-01,GISPERT,209,1
2024-01-01,IMRAN,209,1
2024-01-01,MINGUEZ,209,1
2024-01-01,PARADA,209,2
2024-01-01,POU,209,2
2024-01-01,SEGUI,209,2
2024-01-01,AGUILA,208,1
2024-01-01,ALMEIDA,208,1
2024-01-01,ARCOS,208,2
2024-01-01,MERCADE,208,2
2024-01-01,OLIVELLA,208,2
2024-01-01,OVIEDO,208,1
2024-01-01,PEDROSA,208,2
2024-01-01,PIQUER,208,2
2024-01-01,ROSSI,208,1
2024-01-01,ALMEIDA,207,2
2024-01-01,ARNAL,207,2
2024-01-01,BALAGUE,207,2
2024-01-01,BARGALLO,207,1
2024-01-01,BOFILL,207,2
2024-01-01,CELMA,207,1
2024-01-01,DE LEON,207,1
2024-01-01,DIEGUEZ,207,1
2024-01-01,FATIMA,207,1
2024-01-01,JAVED,207,1
2024-01-01,NOVOA,207,2
2024-01-01,PANIAGUA,207,1
2024-01-01,SENA,207,2
2024-01-01,AKRAM,206,1
2024-01-01,CAZORLA,206,2
2024-01-01,CEREZO,206,1
2024-01-01,CUBERO,206,2
2024-01-01,FIGUEROLA,206,1
2024-01-01,GASPAR,206,2
2024-01-01,MARSAL,206,2
2024-01-01,MUNNE,206,1
2024-01-01,MUÑIZ,206,2
2024-01-01,TRINIDAD,206,2
2024-01-01,URBANO,206,2
2024-01-01,VERDU,206,1
2024-01-01,BUIL,205,2
2024-01-01,ECHEVERRIA,205,1
2024-01-01,FORT,205,2
2024-01-01,GALVAN,205,2
2024-01-01,IRANZO,205,1
2024-01-01,MA,205,1
2024-01-01,MORELL,205,1
2024-01-01,NOVOA,205,1
2024-01-01,PALACIN,205,1
2024-01-01,RODENAS,205,1
2024-01-01,VERDAGUER,205,2
2024-01-01,ALTES,204,2
2024-01-01,CARPIO,204,2
2024-01-01,CUBERO,204,1
2024-01-01,GILI,204,2
2024-01-01,HINOJOSA,204,1
2024-01-01,MONTIEL,204,1
2024-01-01,OLMEDO,204,1
2024-01-01,OSUNA,204,2
2024-01-01,PICO,204,1
2024-01-01,VALIENTE,204,2
2024-01-01,VIEIRA,204,1
2024-01-01,BENET,203,1
2024-01-01,CAÑADAS,203,1
2024-01-01,GIRO,203,1
2024-01-01,GOMIS,203,1
2024-01-01,LLAURADO,203,1
2024-01-01,MASANA,203,1
2024-01-01,PAVON,203,1
2024-01-01,RAJA,203,1
2024-01-01,VACA,203,2
2024-01-01,DAZA,202,1
2024-01-01,GARGALLO,202,1
2024-01-01,GUIU,202,2
2024-01-01,MONTIEL,202,2
2024-01-01,AGUDELO,201,1
2024-01-01,ARNAL,201,1
2024-01-01,BAYO,201,2
2024-01-01,BLASI,201,1
2024-01-01,CASTELL,201,1
2024-01-01,FRANCH,201,2
2024-01-01,IRANZO,201,2
2024-01-01,JAEN,201,1
2024-01-01,LAGO,201,1
2024-01-01,MONCADA,201,2
2024-01-01,MONTORO,201,1
2024-01-01,MORON,201,2
2024-01-01,UBEDA,201,2
2024-01-01,VILAPLANA,201,1
2024-01-01,VILLALOBOS,201,2
2024-01-01,ANWAR,200,1
2024-01-01,ARANGO,200,2
2024-01-01,AYUSO,200,1
2024-01-01,BARRACHINA,200,2
2024-01-01,BARROS,200,2
2024-01-01,BRIONES,200,2
2024-01-01,CANELA,200,2
2024-01-01,CASAL,200,1
2024-01-01,COLOME,200,1
2024-01-01,DE SOUZA,200,1
2024-01-01,ESPAÑOL,200,2
2024-01-01,FONTANET,200,1
2024-01-01,LIMA,200,1
2024-01-01,PALOU,200,1
2024-01-01,PERDOMO,200,1
2024-01-01,PRADAS,200,1
2024-01-01,ROA,200,2
2024-01-01,VAL,200,1
2024-01-01,BANEGAS,199,1
2024-01-01,BARRETO,199,1
2024-01-01,BERLANGA,199,2
2024-01-01,DUEÑAS,199,2
2024-01-01,ESPADA,199,1
2024-01-01,ISERN,199,2
2024-01-01,MERA,199,2
2024-01-01,MORATO,199,1
2024-01-01,PANIAGUA,199,2
2024-01-01,BEJARANO,198,2
2024-01-01,DEL VALLE,198,2
2024-01-01,ESPIN,198,1
2024-01-01,GUIRAO,198,2
2024-01-01,MALIK,198,1
2024-01-01,MANZANARES,198,2
2024-01-01,MINGUEZ,198,2
2024-01-01,NICOLAU,198,2
2024-01-01,REAL,198,1
2024-01-01,SANMARTIN,198,1
2024-01-01,YUSTE,198,1
2024-01-01,HOLGUIN,197,1
2024-01-01,INFANTE,197,2
2024-01-01,LOBO,197,1
2024-01-01,RIBO,197,2
2024-01-01,RODA,197,2
2024-01-01,ALAM,196,1
2024-01-01,ALIAGA,196,1
2024-01-01,BAEZA,196,1
2024-01-01,FUNES,196,2
2024-01-01,GABRIEL,196,1
2024-01-01,MONTAÑES,196,1
2024-01-01,PRADOS,196,1
2024-01-01,SALVAT,196,2
2024-01-01,TORRA,196,2
2024-01-01,VALCARCEL,196,2
2024-01-01,ASGHAR,195,1
2024-01-01,BEDOYA,195,1
2024-01-01,CORNEJO,195,1
2024-01-01,DUEÑAS,195,1
2024-01-01,FARRAN,195,1
2024-01-01,GABARRO,195,1
2024-01-01,PALACIN,195,2
2024-01-01,PALOMARES,195,2
2024-01-01,PETIT,195,2
2024-01-01,RODES,195,2
2024-01-01,BEJARANO,194,1
2024-01-01,BERNAD,194,2
2024-01-01,CAICEDO,194,2
2024-01-01,CLARAMUNT,194,2
2024-01-01,GILI,194,1
2024-01-01,GUO,194,1
2024-01-01,HENAO,194,2
2024-01-01,MARTINS,194,2
2024-01-01,RODAS,194,2
2024-01-01,SANTIN,194,2
2024-01-01,TARRES,194,2
2024-01-01,BARRIENTOS,193,2
2024-01-01,CHAVES,193,2
2024-01-01,MANSILLA,193,1
2024-01-01,MENESES,193,1
2024-01-01,MORATO,193,2
2024-01-01,MORILLAS,193,2
2024-01-01,TORRICO,193,1
2024-01-01,CISNEROS,192,2
2024-01-01,ESCALONA,192,1
2024-01-01,GINES,192,1
2024-01-01,JORGE,192,1
2024-01-01,REVILLA,192,1
2024-01-01,TALAVERA,192,1
2024-01-01,TORRA,192,1
2024-01-01,VILCHES,192,1
2024-01-01,VILLARROEL,192,1
2024-01-01,BAYONA,191,2
2024-01-01,BAZAN,191,1
2024-01-01,BUENDIA,191,2
2024-01-01,CAÑADAS,191,2
2024-01-01,CIRERA,191,1
2024-01-01,GONÇALVES,191,1
2024-01-01,INIESTA,191,1
2024-01-01,LUCENA,191,1
2024-01-01,MAESTRE,191,1
2024-01-01,MILAN,191,2
2024-01-01,PEDROSA,191,1
2024-01-01,TORIBIO,191,1
2024-01-01,ALMIRALL,190,2
2024-01-01,BARREIRO,190,1
2024-01-01,FRANCES,190,2
2024-01-01,GISPERT,190,2
2024-01-01,JAIME,190,1
2024-01-01,MAYORAL,190,1
2024-01-01,MONTOLIU,190,1
2024-01-01,RIAZ,190,1
2024-01-01,BARRETO,189,2
2024-01-01,CARDOZO,189,1
2024-01-01,CARPIO,189,1
2024-01-01,CLAVERO,189,2
2024-01-01,FREIXAS,189,2
2024-01-01,LUJAN,189,2
2024-01-01,MORATA,189,2
2024-01-01,RODAS,189,1
2024-01-01,TUDELA,189,2
2024-01-01,VILLENA,189,1
2024-01-01,ANGLES,188,2
2024-01-01,CABALLE,188,2
2024-01-01,CARULLA,188,2
2024-01-01,FERRERES,188,1
2024-01-01,GAY,188,2
2024-01-01,HOMS,188,2
2024-01-01,MATUTE,188,1
2024-01-01,MOLINERO,188,2
2024-01-01,MONCADA,188,1
2024-01-01,OLIVEIRA,188,2
2024-01-01,OSPINA,188,1
2024-01-01,POLANCO,188,1
2024-01-01,URIBE,188,2
2024-01-01,CERDAN,187,2
2024-01-01,FONTANALS,187,1
2024-01-01,MESEGUER,187,1
2024-01-01,RANGEL,187,2
2024-01-01,ALMIRALL,186,1
2024-01-01,ARCAS,186,1
2024-01-01,BARREIRO,186,2
2024-01-01,DIALLO,186,1
2024-01-01,GAGO,186,1
2024-01-01,GAMBOA,186,2
2024-01-01,GINES,186,2
2024-01-01,JORBA,186,2
2024-01-01,MAESTRE,186,2
2024-01-01,PEINADO,186,2
2024-01-01,ROMEO,186,2
2024-01-01,SAN JOSE,186,2
2024-01-01,VIVANCOS,186,1
2024-01-01,BIOSCA,185,1
2024-01-01,CALATAYUD,185,2
2024-01-01,CALZADA,185,1
2024-01-01,CASTELLON,185,1
2024-01-01,ESCOLA,185,2
2024-01-01,GABARRO,185,2
2024-01-01,GEA,185,1
2024-01-01,GOMIS,185,2
2024-01-01,MATAMOROS,185,2
2024-01-01,OSUNA,185,1
2024-01-01,RIO,185,1
2024-01-01,SENDRA,185,1
2024-01-01,VAQUERO,185,2
2024-01-01,VERDU,185,2
2024-01-01,VILCHES,185,2
2024-01-01,BOLAÑOS,184,1
2024-01-01,CASTELLON,184,2
2024-01-01,CERDAN,184,1
2024-01-01,CIRERA,184,2
2024-01-01,MENESES,184,2
2024-01-01,MULERO,184,1
2024-01-01,ORIOL,184,2
2024-01-01,PRADOS,184,2
2024-01-01,ROGER,184,1
2024-01-01,AHMED,183,2
2024-01-01,BACH,183,1
2024-01-01,CHENG,183,1
2024-01-01,COTS,183,1
2024-01-01,DEL CAMPO,183,2
2024-01-01,ESPIN,183,2
2024-01-01,FABREGA,183,1
2024-01-01,LAGO,183,2
2024-01-01,LOBATO,183,2
2024-01-01,MILLA,183,2
2024-01-01,NIÑO,183,2
2024-01-01,PINILLA,183,1
2024-01-01,PINILLA,183,2
2024-01-01,PIÑERO,183,1
2024-01-01,ROQUE,183,1
2024-01-01,SOLORZANO,183,2
2024-01-01,ULLOA,183,2
2024-01-01,BERNABE,182,2
2024-01-01,CORONEL,182,2
2024-01-01,FALCO,182,2
2024-01-01,GARAY,182,2
2024-01-01,JAEN,182,2
2024-01-01,LEDESMA,182,1
2024-01-01,SUBIRANA,182,1
2024-01-01,VALLVERDU,182,2
2024-01-01,AGUILO,181,1
2024-01-01,BAS,181,2
2024-01-01,BERNAD,181,1
2024-01-01,BIOSCA,181,2
2024-01-01,CAÑETE,181,2
2024-01-01,COELLO,181,1
2024-01-01,FARRAS,181,1
2024-01-01,GIRO,181,2
2024-01-01,HOLGUIN,181,2
2024-01-01,JORBA,181,1
2024-01-01,KIM,181,1
2024-01-01,MATUTE,181,2
2024-01-01,MAÑE,181,1
2024-01-01,MELGAR,181,2
2024-01-01,BORONAT,180,1
2024-01-01,CARRO,180,2
2024-01-01,CASTELL,180,2
2024-01-01,CAYUELA,180,1
2024-01-01,COMPTE,180,1
2024-01-01,CRIADO,180,2
2024-01-01,ESPAÑA,180,2
2024-01-01,JORDANA,180,2
2024-01-01,MELO,180,1
2024-01-01,NIÑO,180,1
2024-01-01,OLMEDO,180,2
2024-01-01,UREÑA,180,2
2024-01-01,VALENTI,180,1
2024-01-01,ANGEL,179,1
2024-01-01,BEDOYA,179,2
2024-01-01,CANAL,179,2
2024-01-01,COLOME,179,2
2024-01-01,FERNANDES,179,2
2024-01-01,JODAR,179,2
2024-01-01,KHAN,179,2
2024-01-01,MIRAS,179,2
2024-01-01,PIQUERAS,179,2
2024-01-01,RANGEL,179,1
2024-01-01,SENA,179,1
2024-01-01,SMITH,179,1
2024-01-01,TERAN,179,1
2024-01-01,VIRGILI,179,2
2024-01-01,ANTUNEZ,178,1
2024-01-01,BARGALLO,178,2
2024-01-01,DE DIEGO,178,2
2024-01-01,GALOFRE,178,1
2024-01-01,JODAR,178,1
2024-01-01,MANSILLA,178,2
2024-01-01,MESEGUER,178,2
2024-01-01,MONTAÑES,178,2
2024-01-01,MORILLAS,178,1
2024-01-01,PIÑEIRO,178,2
2024-01-01,SUBIRATS,178,1
2024-01-01,TORRICO,178,2
2024-01-01,YAGUE,178,2
2024-01-01,ZAVALA,178,2
2024-01-01,BARRERO,177,1
2024-01-01,CANET,177,2
2024-01-01,CHAVARRIA,177,2
2024-01-01,CHAVES,177,1
2024-01-01,CHECA,177,2
2024-01-01,COMPANY,177,1
2024-01-01,ECHEVARRIA,177,1
2024-01-01,FARRAS,177,2
2024-01-01,FORES,177,1
2024-01-01,GARRETA,177,1
2024-01-01,GOMES,177,2
2024-01-01,GRAELLS,177,1
2024-01-01,MAYOL,177,1
2024-01-01,MAYORAL,177,2
2024-01-01,MONCLUS,177,1
2024-01-01,MULLER,177,1
2024-01-01,MUNNE,177,2
2024-01-01,PUERTA,177,2
2024-01-01,TABOADA,177,2
2024-01-01,VAL,177,2
2024-01-01,VIGO,177,1
2024-01-01,BENAVENTE,176,1
2024-01-01,ESPAÑA,176,1
2024-01-01,GAVILAN,176,1
2024-01-01,GIRONA,176,2
2024-01-01,GUILLAMON,176,1
2024-01-01,JORDANA,176,1
2024-01-01,LORA,176,1
2024-01-01,MASDEU,176,2
2024-01-01,MONTOLIU,176,2
2024-01-01,MONTORO,176,2
2024-01-01,MORCILLO,176,1
2024-01-01,PALOU,176,2
2024-01-01,PITARCH,176,2
2024-01-01,BRU,175,1
2024-01-01,CAÑELLAS,175,2
2024-01-01,HUAMAN,175,2
2024-01-01,MASSO,175,2
2024-01-01,OBIOLS,175,1
2024-01-01,SALVATIERRA,175,1
2024-01-01,SENTIS,175,1
2024-01-01,ZUNIGA,175,2
2024-01-01,GAMBOA,174,1
2024-01-01,JARQUE,174,1
2024-01-01,PEÑALVER,174,2
2024-01-01,POUS,174,2
2024-01-01,PRADAS,174,2
2024-01-01,ROGER,174,2
2024-01-01,SAN JOSE,174,1
2024-01-01,VAQUERO,174,1
2024-01-01,BARBERAN,173,2
2024-01-01,CAMPRUBI,173,2
2024-01-01,DE DIOS,173,1
2024-01-01,DE PABLO,173,2
2024-01-01,FALCON,173,1
2024-01-01,GAMARRA,173,1
2024-01-01,GAY,173,1
2024-01-01,LABRADOR,173,1
2024-01-01,MELGAR,173,1
2024-01-01,MONTANER,173,1
2024-01-01,MORELL,173,2
2024-01-01,PEÑALVER,173,1
2024-01-01,RULL,173,1
2024-01-01,SANMARTIN,173,2
2024-01-01,SEVILLANO,173,2
2024-01-01,TORNER,173,1
2024-01-01,ALBIOL,172,2
2024-01-01,ALTES,172,1
2024-01-01,CADENAS,172,1
2024-01-01,COMPTE,172,2
2024-01-01,DORADO,172,2
2024-01-01,GABRIEL,172,2
2024-01-01,GALEANO,172,2
2024-01-01,GUILLAMON,172,2
2024-01-01,GURUNG,172,1
2024-01-01,HENAO,172,1
2024-01-01,LLUIS,172,2
2024-01-01,LUJAN,172,1
2024-01-01,MARINE,172,2
2024-01-01,MARMOL,172,1
2024-01-01,MOHAMED,172,1
2024-01-01,MUNTANE,172,1
2024-01-01,OVIEDO,172,2
2024-01-01,PERERA,172,2
2024-01-01,QUINTANILLA,172,1
2024-01-01,RUANO,172,2
2024-01-01,URBINA,172,1
2024-01-01,VALLEJOS,172,1
2024-01-01,VALLEJOS,172,2
2024-01-01,VALLVERDU,172,1
2024-01-01,VIVANCOS,172,2
2024-01-01,BAS,171,1
2024-01-01,BASHIR,171,1
2024-01-01,BOLIVAR,171,1
2024-01-01,BRUGUERA,171,1
2024-01-01,COMELLAS,171,1
2024-01-01,CORBELLA,171,1
2024-01-01,ECHEVARRIA,171,2
2024-01-01,ECHEVERRIA,171,2
2024-01-01,ENCINAS,171,1
2024-01-01,ESCUDE,171,1
2024-01-01,MULA,171,2
2024-01-01,MULERO,171,2
2024-01-01,ROMO,171,1
2024-01-01,VALCARCEL,171,1
2024-01-01,VEGAS,171,1
2024-01-01,AMOR,170,1
2024-01-01,DAZA,170,2
2024-01-01,HENRIQUEZ,170,2
2024-01-01,INIESTA,170,2
2024-01-01,MANSO,170,2
2024-01-01,MIRAS,170,1
2024-01-01,TARRES,170,1
2024-01-01,BARON,169,1
2024-01-01,BARRERO,169,2
2024-01-01,DA COSTA,169,1
2024-01-01,FONTANALS,169,2
2024-01-01,GARAY,169,1
2024-01-01,HENRIQUEZ,169,1
2024-01-01,MARMOL,169,2
2024-01-01,MILA,169,1
2024-01-01,REVILLA,169,2
2024-01-01,ROMEO,169,1
2024-01-01,SAINZ,169,2
2024-01-01,SENDRA,169,2
2024-01-01,SEVILLANO,169,1
2024-01-01,SOLANAS,169,1
2024-01-01,SOLANS,169,1
2024-01-01,TERAN,169,2
2024-01-01,ZUNIGA,169,1
2024-01-01,BARBERAN,168,1
2024-01-01,BARON,168,2
2024-01-01,CANTOS,168,1
2024-01-01,CHECA,168,1
2024-01-01,HAIDER,168,1
2024-01-01,LOBATO,168,1
2024-01-01,LOPES,168,1
2024-01-01,PAZOS,168,1
2024-01-01,PITARCH,168,1
2024-01-01,THOMAS,168,1
2024-01-01,VEIGA,168,2
2024-01-01,ADAN,167,1
2024-01-01,ANDUJAR,167,1
2024-01-01,ARANA,167,1
2024-01-01,BERNABEU,167,2
2024-01-01,CALPE,167,2
2024-01-01,CASTEJON,167,1
2024-01-01,CIVIT,167,1
2024-01-01,ENCARNACION,167,2
2024-01-01,FELIPE,167,2
2024-01-01,IÑIGUEZ,167,1
2024-01-01,LUENGO,167,1
2024-01-01,LUENGO,167,2
2024-01-01,MILLA,167,1
2024-01-01,PARVEEN,167,1
2024-01-01,VILARO,167,1
2024-01-01,BAYONA,166,1
2024-01-01,LARROSA,166,1
2024-01-01,LOBO,166,2
2024-01-01,LORA,166,2
2024-01-01,POLANCO,166,2
2024-01-01,SOLORZANO,166,1
2024-01-01,TALAVERA,166,2
2024-01-01,ALBALADEJO,165,2
2024-01-01,BLAS,165,2
2024-01-01,CAPILLA,165,2
